종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"003550","LG","KOSPI",,"16500","450","2.80","16200","16900","16200","2266628","37536819500","2847192661500","172557131"
"003555","LG(1우)","KOSPI",,"11300","150","1.35","11150","11300","11150","21537","241591100","37455850100","3314677"
"006360","LG건설","KOSPI",,"26600","-600","-2.21","27100","27150","26400","140915","3759083000","1356600000000","51000000"
"016990","LG마이크론","KOSDAQ",,"60900","-1100","-1.77","61600","61900","60400","17212","1046598400","456750000000","7500000"
"010120","LG산전","KOSPI",,"18000","0","0.00","17800","18150","17550","132691","2368979000","540000000000","30000000"
"001120","LG상사","KOSPI",,"9310","-30","-0.32","9340","9370","9250","328740","3057361800","633080000000","68000000"
"068870","LG생명과학","KOSPI",,"35650","-750","-2.06","36000","36350","35600","165256","5916168400","590969693500","16576990"
"068875","LG생명과학(1우)","KOSPI",,"23150","50","0.22","23500","23600","23100","2450","57175500","5468400400","236216"
"051900","LG생활건강","KOSPI",,"27550","450","1.66","27400","27800","27350","143399","3947234450","430281327350","15618197"
"051905","LG생활건강(1우)","KOSPI",,"20600","0","0.00","20500","20600","20500","17760","365635500","43253758200","2099697"
"012990","LG석유화학","KOSPI",,"26100","-150","-0.57","26350","26400","26100","176360","4627966500","1179720000000","45200000"
"006260","LG전선","KOSPI",,"20950","400","1.95","20750","20950","20600","87250","1817777000","674590000000","32200000"
"066570","LG전자","KOSPI",,"62100","-1200","-1.90","63000","63300","60500","1237004","76422829400","8669548932300","139606263"
"066575","LG전자(1우)","KOSPI",,"37000","-350","-0.94","37350","37500","36300","26570","976083000","635881704000","17185992"
"032710","LG카드","KOSPI",,"14800","-150","-1.00","14950","15150","14650","33540","498037500","7653345245600","517117922"
"032640","LG텔레콤","KOSDAQ",,"4030","-10","-0.25","4050","4055","3995","610428","2451742865","1117432072900","277278430"
"005940","LG투자증권","KOSPI",,"7580","-40","-0.52","7620","7640","7550","488574","3709014120","925642077020","122116369"
"005945","LG투자증권(1우)","KOSPI",,"3770","0","0.00","3730","3780","3730","27783","104594060","74913549360","19870968"
"034220","LG필립스LCD","KOSPI",,"37000","700","1.93","36050","37500","36050","334707","12315777000","12036680900000","325315700"
"028150","LG홈쇼핑","KOSDAQ",,"65900","7000","11.88","59600","65900","59200","89692","5682909400","432468750000","6562500"
"002550","LG화재","KOSPI",,"6360","90","1.44","6300","6420","6180","197640","1255024400","381600000000","60000000"
"051910","LG화학","KOSPI",,"43400","-100","-0.23","43700","43750","43250","77007","3350845300","2796047777600","64425064"
"051915","LG화학(1우)","KOSPI",,"27000","-100","-0.37","27000","27100","26750","12878","347391500","233853777000","8661251"
"068150","MCS로직","KOSDAQ",,"2100","95","4.74","1985","2165","1985","84765","176664770","8610000000","4100000"
"076170","MK버팔로","KOSPI",,"1290","0","0.00","1280","1380","1280","8937798","11902521970","57491417100","44566990"
"035420","NHN","KOSDAQ",,"87500","-500","-0.57","87500","88000","86000","89236","7776791200","1356279750000","15500340"
"008260","NI테크","KOSPI",,"750","60","8.70","685","770","675","243430","180560200","21320137500","28426850"
"005490","POSCO","KOSPI",,"195000","-500","-0.26","195500","197500","193500","205603","40177630000","17001432825000","87186835"
"010950","S-Oil","KOSPI",,"67000","1200","1.82","66300","67800","66000","182472","12251903000","7543047064000","112582792"
"010955","S-Oil(1우)","KOSPI",,"42200","600","1.44","41950","42500","41900","27906","1179203700","144667972200","3428151"
"034120","SBS","KOSPI",,"26150","250","0.97","26450","26800","26100","11511","303985650","681864309550","26075117"
"046140","SBSi","KOSDAQ",,"15800","150","0.96","15700","15900","15700","35100","554488200","176642941400","11179933"
"009160","SIMPAC","KOSPI",,"470","0","0.00","475","475","465","80450","37894900","12220000000","26000000"
"025530","SJM","KOSPI",,"3370","-30","-0.88","3400","3460","3350","74726","254673770","60050505170","17819141"
"003600","SK","KOSPI",,"69300","3200","4.84","66900","69900","66200","601221","41372376500","8835425814600","127495322"
"003605","SK(1우)","KOSPI",,"64700","3500","5.72","61200","65000","61200","20050","1270889000","123469986200","1908346"
"011790","SKC","KOSPI",,"8750","200","2.34","8500","8770","8470","335040","2904720900","284857326250","32555123"
"018670","SK가스","KOSPI",,"24000","50","0.21","24150","24600","23800","2201","53102000","207087960000","8628665"
"001740","SK네트웍스","KOSPI",,"11050","50","0.45","10950","11150","10950","23340","258608000","3730153991850","337570497"
"001745","SK네트웍스(1우)","KOSPI",,"9000","230","2.62","8440","9000","8440","2350","21066400","1789983000","198887"
"001510","SK증권","KOSPI",,"475","0","0.00","475","480","470","929292","441554200","152055656225","320117171"
"001515","SK증권(1우)","KOSPI",,"590","-5","-0.84","610","610","590","6001","3554440","2308383260","3912514"
"006120","SK케미칼","KOSPI",,"12050","450","3.88","11600","12150","11500","1050766","12504794800","213954220850","17755537"
"006125","SK케미칼(1우)","KOSPI",,"4920","100","2.07","4750","4940","4750","24140","118294700","13220143320","2687021"
"017670","SK텔레콤","KOSPI",,"198000","0","0.00","195500","198500","195000","106112","20942711000","16290788778000","82276711"
"021880","SLS캐피탈","KOSDAQ",,"1885","-5","-0.26","1865","1935","1855","19211","35804045","15643647045","8299017"
"007050","SNG21","KOSPI",,"4390","5","0.11","4285","4470","4245","180","776500","2580604430","587837"
"036540","STS반도체","KOSDAQ",,"4475","45","1.02","4400","4500","4400","44630","198192380","59347333650","13261974"
"011810","STX","KOSPI",,"7000","-50","-0.71","7030","7160","6990","120651","851828700","160567316000","22938188"
"077970","STX엔진","KOSPI",,"4870","40","0.83","4745","4955","4680","462109","2223636380","95159498060","19539938"
"067250","STX조선","KOSPI",,"16550","550","3.44","16400","17250","15950","810492","13499509100","380321184600","22980132"
"048770","TPC","KOSDAQ",,"1190","110","10.19","1050","1200","1050","224","237335","5117000000","4300000"
"032620","UBCARE","KOSDAQ",,"960","-10","-1.03","960","970","945","81542","77701080","32176067520","33516737"
"048760","VK","KOSDAQ",,"1490","10","0.68","1480","1510","1475","419666","624308190","37552243520","25202848"
"024070","WISCOM","KOSPI",,"3215","15","0.47","3165","3250","3165","17239","55488785","48308332800","15025920"
"016170","YBM서울","KOSDAQ",,"1450","-35","-2.36","1440","1450","1420","79307","113651735","16346173350","11273223"
"046840","YES","KOSDAQ",,"480","50","11.63","480","480","475","71800","34451050","2969664000","6186800"
