종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"071970","STX중공업 ","3890","-35","-0.89",,,,,"5479","0.71","0","0.00"
"289080","SV인베스트먼트 ","2385","30","1.27","136","17.54",,,"516","4.62","0","0.00"
"084870","TBH글로벌 ","2405","-15","-0.62",,,,,"8795","0.27","0","0.00"
"002710","TCC스틸 ","2515","-10","-0.40","465","5.41",,,"5010","0.50","80","3.18"
"089230","THE E&M ","1125","-40","-3.43","199","5.65",,,"277","4.06","0","0.00"
"161570","THE MIDONG ","3320","140","4.40",,,,,"2330","1.42","0","0.00"
"032540","TJ미디어 ","3060","15","0.49",,,,,"5594","0.55","0","0.00"
"048770","TPC ","3720","-60","-1.59","316","11.77",,,"2290","1.62","25","0.67"
"246690","TS인베스트먼트 ","2155","-35","-1.60","185","11.65",,,"1256","1.72","20","0.93"
"038340","UCI ","1805","-45","-2.43",,,,,"708","2.55","0","0.00"
"073570","WI ","8300","530","6.82",,,,,"2435","3.41","0","0.00"
"024070","WISCOM ","2580","0","0.00","69","37.39",,,"7646","0.34","0","0.00"
"052300","W홀딩컴퍼니 ","439","-9","-2.01",,,,,"551","0.80","0","0.00"
"037270","YG PLUS ","1400","20","1.45",,,,,"1628","0.86","0","0.00"
"040300","YTN ","1975","10","0.51","16","123.44",,,"4479","0.44","20","1.01"
"051390","YW ","3815","-5","-0.13","235","16.23",,,"6223","0.61","100","2.62"
"052220","iMBC ","2280","-60","-2.56",,,,,"2180","1.05","0","0.00"
"079940","가비아 ","8520","360","4.41","576","14.79",,,"4640","1.84","30","0.35"
"078890","가온미디어 ","11850","-250","-2.07","368","32.20",,,"9602","1.23","100","0.84"
"000500","가온전선 ","19000","450","2.43","24","791.67",,,"62301","0.30","600","3.16"
"192410","감마누 ","408","0","0.00",,,,,"1103","0.37","0","0.00"
"000860","강남제비스코 ","25800","600","2.38","5942","4.34",,,"79596","0.32","550","2.13"
"217730","강스템바이오텍 ","18850","-200","-1.05",,,,,"2290","8.23","0","0.00"
"035250","강원랜드 ","31800","750","2.42","1467","21.68",,,"16765","1.90","900","2.83"
