date,code,12개월 간 수익률,name,KOSPI 12개월 간 수익률,KOSPI대비 12개월 간 수익률,12개월 간 KOSPI 이김,PER,PBR,배당수익률,PER_inv,PBR_inv
20211210,067370,0.380804953560372,선바이오,0.0924560964191228,0.288348857141249,1,0.0,0.0,0.0,Inf,Inf
20211210,096240,0.677184466019417,청담러닝,0.0924560964191228,0.584728369600295,1,35.95,3.21,2.32,0.0278164116828929,0.311526479750779
20211210,001270,0.108407079646018,부국증권,0.0924560964191228,0.0159509832268949,1,3.69,0.6,4.79,0.2710027100271,1.66666666666667
20211210,001130,0.0199335548172757,대한제분,0.0924560964191228,-0.072522541601847,0,12.29,0.33,1.3,0.0813669650122051,3.03030303030303
20211210,000390,0.219230769230769,삼화페인트,0.0924560964191228,0.126774672811646,1,32.35,0.88,1.58,0.0309119010819165,1.13636363636364
20211210,009270,0.888111888111888,신원,0.0924560964191228,0.795655791692765,1,10000.0,1.23,0.0,0.0001,0.813008130081301
20211210,096040,0.550632911392405,이트론,0.0924560964191228,0.458176814973282,1,10000.0,3.22,0.0,0.0001,0.31055900621118
20211210,002150,-0.0764563106796117,도화엔지니어링,0.0924560964191228,-0.168912407098734,0,14.22,1.0,3.68,0.070323488045007,1.0
20211210,011500,1.02719406674907,한농화성,0.0924560964191228,0.93473797032995,1,19.32,1.96,1.1,0.05175983436853,0.510204081632653
20211210,017890,-0.122222222222222,한국알콜,0.0924560964191228,-0.214678318641345,0,4.78,0.69,0.84,0.209205020920502,1.44927536231884
20211210,003200,0.435309973045822,일신방직,0.0924560964191228,0.342853876626699,1,24.05,0.36,1.41,0.0415800415800416,2.77777777777778
20211210,047310,-0.143187066974596,파워로직스,0.0924560964191228,-0.235643163393719,0,10000.0,1.22,0.0,0.0001,0.819672131147541
20211210,027710,0.982683982683983,팜스토리,0.0924560964191228,0.89022788626486,1,9.35,1.24,2.18,0.106951871657754,0.806451612903226
20211210,228760,-0.125435540069686,지노믹트리,0.0924560964191228,-0.217891636488809,0,10000.0,2.63,0.0,0.0001,0.380228136882129
20211210,052260,-0.275053304904051,현대바이오랜드,0.0924560964191228,-0.367509401323174,0,10000.0,1.86,0.59,0.0001,0.537634408602151
20211210,361570,-0.177150192554557,알비더블유,0.0924560964191228,-0.26960628897368,0,48.2,7.59,0.0,0.020746887966805,0.131752305665349
20211210,258830,1.46062992125984,세종메디칼,0.0924560964191228,1.36817382484072,1,446.43,4.72,0.32,0.00223999283202294,0.211864406779661
20211210,203400,1.05614567526555,에이비온,0.0924560964191228,0.963689578846431,1,10000.0,10000.0,0.0,0.0001,0.0001
20211210,00279K,-0.015130674002751,아모레G3우(전환),0.0924560964191228,-0.107586770421874,0,10000.0,10000.0,2.1,0.0001,0.0001
20211210,023600,0.584258324924319,삼보판지,0.0924560964191228,0.491802228505196,1,6.94,0.65,0.8,0.144092219020173,1.53846153846154
20211210,052710,-0.152209492635025,아모텍,0.0924560964191228,-0.244665589054147,0,10000.0,1.38,0.0,0.0001,0.72463768115942
20211210,179900,0.00647249190938511,유티아이,0.0924560964191228,-0.0859836045097376,0,444.29,4.33,0.64,0.00225078214679601,0.23094688221709
20211210,118990,-0.060882800608828,모트렉스,0.0924560964191228,-0.153338897027951,0,10000.0,2.15,0.0,0.0001,0.465116279069768
20211210,311690,0.049079754601227,천랩,0.0924560964191228,-0.0433763418178958,0,10000.0,4.83,0.0,0.0001,0.20703933747412
